Comment,Time Stamp (sec),Temperature (K),Mag. Field (Oe),Pressure (Torr),Temp. Status (code),Mag Field Status (code),Chamber Status (code),Wavelength (nM),Track A raw (a.u.),Track A raw + off (a.u.),Track A mod (a.u.),Track A mod + off (a.u.),Track B raw (a.u.),Track B raw + off (a.u.),Track B mod (a.u.),Track B mod + off (a.u.),Track A+B raw (a.u.),Track A+B raw + off (a.u.),Track A+B mod (a.u.),Track A+B mod + off (a.u.),Raman Shift (cm-1),Plot number,Exposure (sec),Num Exposures,Cycle (sec),Grating,Rayleigh Wavelength (nM),Laser Power (mW),QMap1,QMap2,QMap3,QMap4,QMap5,QMap6,QMap7,QMap8,QMap9,QMap10,QMap11,QMap12,QMap13,QMap14,QMap15,QMap16
,3791213629.82280000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,755.3,12360,12360,217,217,255616,255616,72720,72720,267976,267976,72811,72811,5557.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82281000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,755.6,12342,12342,200,200,248203,248203,66461,66461,260545,260545,66534,66534,5561.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82282000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,755.8,12339,12339,198,198,238501,238501,57903,57903,250840,250840,57973,57973,5566.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82283000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,756.0,12261,12261,121,121,228782,228782,49319,49319,241043,241043,49312,49312,5570.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82284000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,756.3,12286,12286,146,146,220718,220718,42379,42379,233004,233004,42398,42398,5574.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82285000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,756.5,12253,12253,114,114,213698,213698,36476,36476,225951,225951,36462,36462,5578.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82286000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,756.7,12297,12297,159,159,208205,208205,32093,32093,220502,220502,32124,32124,5582.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82287000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,757.0,12272,12272,135,135,202862,202862,27854,27854,215134,215134,27861,27861,5586.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82288000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,757.2,12325,12325,189,189,200408,200408,26499,26499,212733,212733,26560,26560,5590.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82289000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,757.5,12317,12317,182,182,197938,197938,25122,25122,210255,210255,25176,25176,5595.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82290000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,757.7,12207,12207,73,73,194892,194892,23164,23164,207099,207099,23109,23109,5599.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82291000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,757.9,12236,12236,102,102,194611,194611,23967,23967,206847,206847,23942,23942,5603.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82292000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,758.2,12311,12311,178,178,192630,192630,23067,23067,204941,204941,23117,23117,5607.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82293000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,758.4,12192,12192,60,60,191701,191701,23212,23212,203893,203893,23144,23144,5611.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82294000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,758.6,12334,12334,203,203,189802,189802,22383,22383,202136,202136,22458,22458,5615.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82295000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,758.9,12293,12293,163,163,188920,188920,22566,22566,201213,201213,22600,22600,5619.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82296000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,759.1,12209,12209,80,80,188210,188210,22915,22915,200419,200419,22866,22866,5623.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82297000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,759.4,12297,12297,168,168,186086,186086,21846,21846,198383,198383,21886,21886,5628.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82298000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,759.6,12274,12274,146,146,185428,185428,22238,22238,197702,197702,22255,22255,5632.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82299000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,759.8,12303,12303,176,176,184274,184274,22128,22128,196577,196577,22175,22175,5636.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82300000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,760.1,12271,12271,145,145,183011,183011,21905,21905,195282,195282,21921,21921,5640.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82301000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,760.3,12276,12276,151,151,182297,182297,22226,22226,194573,194573,22247,22247,5644.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82302000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,760.5,12255,12255,131,131,182069,182069,23028,23028,194324,194324,23029,23029,5648.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82303000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,760.8,12311,12311,188,188,180216,180216,22245,22245,192527,192527,22303,22303,5652.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82304000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,761.0,12228,12228,105,105,179150,179150,22246,22246,191378,191378,22222,22222,5656.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82305000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,761.3,12288,12288,166,166,178484,178484,22644,22644,190772,190772,22680,22680,5660.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82306000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,761.5,12262,12262,141,141,177153,177153,22372,22372,189415,189415,22383,22383,5665.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82307000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,761.7,12268,12268,148,148,175739,175739,22014,22014,188007,188007,22031,22031,5669.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82308000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,762.0,12247,12247,128,128,174284,174284,21612,21612,186531,186531,21608,21608,5673.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82309000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,762.2,12300,12300,182,182,173096,173096,21473,21473,185396,185396,21523,21523,5677.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82310000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,762.4,12284,12284,167,167,172082,172082,21504,21504,184366,184366,21539,21539,5681.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82311000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,762.7,12275,12275,159,159,170053,170053,20517,20517,182328,182328,20543,20543,5685.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82312000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,762.9,12325,12325,209,209,169149,169149,20651,20651,181474,181474,20728,20728,5689.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82313000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,763.2,12330,12330,215,215,168531,168531,21068,21068,180861,180861,21151,21151,5693.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82314000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,763.4,12293,12293,179,179,167074,167074,20643,20643,179367,179367,20689,20689,5697.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82315000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,763.6,12229,12229,116,116,166491,166491,21089,21089,178720,178720,21071,21071,5701.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82316000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,763.9,12278,12278,166,166,166656,166656,22279,22279,178934,178934,22311,22311,5705.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82317000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,764.1,12256,12256,145,145,165583,165583,22229,22229,177839,177839,22239,22239,5709.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82318000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,764.3,12338,12338,227,227,165431,165431,23096,23096,177769,177769,23189,23189,5713.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82319000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,764.6,12259,12259,149,149,164506,164506,23187,23187,176765,176765,23201,23201,5718.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82320000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,764.8,12292,12292,183,183,165027,165027,24721,24721,177319,177319,24769,24769,5722.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82321000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,765.1,12240,12240,132,132,164540,164540,25244,25244,176780,176780,25240,25240,5726.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82322000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,765.3,12302,12302,195,195,164470,164470,26181,26181,176772,176772,26240,26240,5730.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82323000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,765.5,12336,12336,229,229,164190,164190,26905,26905,176526,176526,26999,26999,5734.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82324000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,765.8,12247,12247,141,141,165386,165386,29102,29102,177633,177633,29108,29108,5738.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82325000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,766.0,12262,12262,157,157,165559,165559,30274,30274,177821,177821,30295,30295,5742.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82326000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,766.2,12323,12323,219,219,164511,164511,30222,30222,176834,176834,30304,30304,5746.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82327000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,766.5,12213,12213,110,110,165044,165044,31748,31748,177257,177257,31721,31721,5750.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82328000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,766.7,12280,12280,177,177,163975,163975,31670,31670,176255,176255,31710,31710,5754.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82329000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,767.0,12282,12282,180,180,162971,162971,31653,31653,175253,175253,31696,31696,5758.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82330000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,767.2,12332,12332,231,231,163233,163233,32901,32901,175565,175565,32994,32994,5762.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82331000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,767.4,12234,12234,134,134,162330,162330,32981,32981,174564,174564,32977,32977,5766.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.82332000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,767.7,12228,12228,129,129,161252,161252,32883,32883,173480,173480,32874,32874,5770.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
